Time,Lat, Long,  Bearing (Degs), Frequency (Hz), Strength (dB)
12/01/2010 12:29:00, 60.701276, -0.22292, 153.757, N/A, 107.528
12/01/2010 12:30:00, 60.697915, -0.220221, 153.368, N/A, 107.847
12/01/2010 12:31:00, 60.694554, -0.217522, 152.955, N/A, 108.172
12/01/2010 12:32:00, 60.691193, -0.214823, 152.515, N/A, 108.505
12/01/2010 12:33:00, 60.687833, -0.212125, 152.047, N/A, 108.847
12/01/2010 12:34:00, 60.684472, -0.209426, 151.546, N/A, 109.197
12/01/2010 12:35:00, 60.681111, -0.206729, 151.009, N/A, 109.557
12/01/2010 12:36:00, 60.67775, -0.204031, 150.434, N/A, 109.926
12/01/2010 12:37:00, 60.674389, -0.201334, 149.815, N/A, 110.305
12/01/2010 12:38:00, 60.671028, -0.198637, 149.148, N/A, 110.696
12/01/2010 12:39:00, 60.667668, -0.19594, 148.427, N/A, 111.098
12/01/2010 12:40:00, 60.664307, -0.193244, 147.645, N/A, 111.513
12/01/2010 12:41:00, 60.660946, -0.190547, 146.795, N/A, 111.94
12/01/2010 12:42:00, 60.657585, -0.187851, 145.868, N/A, 112.382
12/01/2010 12:43:00, 60.654224, -0.185156, 144.853, N/A, 112.839
12/01/2010 12:44:00, 60.650864, -0.182461, 143.739, N/A, 113.311
12/01/2010 12:45:00, 60.647503, -0.179766, 142.51, N/A, 113.8
12/01/2010 12:46:00, 60.644142, -0.177071, 141.149, N/A, 114.306
12/01/2010 12:47:00, 60.640781, -0.174376, 139.636, N/A, 114.83
12/01/2010 12:48:00, 60.63742, -0.171682, 137.947, N/A, 115.374
12/01/2010 12:49:00, 60.634059, -0.168988, 136.051, N/A, 115.937
12/01/2010 12:50:00, 60.630699, -0.166295, 133.914, N/A, 116.519
12/01/2010 12:51:00, 60.627338, -0.163601, 131.495, N/A, 117.119
12/01/2010 12:52:00, 60.623977, -0.160908, 128.742, N/A, 117.736
12/01/2010 12:53:00, 60.620616, -0.158215, 125.6, N/A, 118.367
12/01/2010 12:54:00, 60.617255, -0.155523, 122.001, N/A, 119.005
12/01/2010 12:55:00, 60.613894, -0.152831, 117.874, N/A, 119.641
12/01/2010 12:56:00, 60.610534, -0.150139, 113.146, N/A, 120.262
12/01/2010 12:57:00, 60.607173, -0.147447, 107.758, N/A, 120.848
12/01/2010 12:58:00, 60.603812, -0.144756, 101.676, N/A, 121.374
12/01/2010 12:59:00, 60.600451, -0.142065, 94.92, N/A, 121.808
12/01/2010 13:00:00, 60.59709, -0.139374, 87.59, N/A, 122.118
12/01/2010 13:01:00, 60.59373, -0.136683, 79.872, N/A, 122.276
12/01/2010 13:02:00, 60.590369, -0.133993, 72.029, N/A, 122.265
12/01/2010 13:03:00, 60.587008, -0.131303, 64.347, N/A, 122.087
12/01/2010 13:04:00, 60.583647, -0.128613, 57.081, N/A, 121.76
12/01/2010 13:05:00, 60.580286, -0.125924, 50.406, N/A, 121.312
12/01/2010 13:06:00, 60.576925, -0.123235, 44.411, N/A, 120.777
12/01/2010 13:07:00, 60.573565, -0.120546, 39.109, N/A, 120.186
12/01/2010 13:08:00, 60.570204, -0.117857, 34.461, N/A, 119.562
12/01/2010 13:09:00, 60.566843, -0.115169, 30.404, N/A, 118.925
12/01/2010 13:10:00, 60.563482, -0.112481, 26.866, N/A, 118.287
12/01/2010 13:11:00, 60.560121, -0.109793, 23.776, N/A, 117.658
12/01/2010 13:12:00, 60.55676, -0.107106, 21.069, N/A, 117.043
12/01/2010 13:13:00, 60.5533, -0.105041, 18.844, N/A, 116.425
12/01/2010 13:14:00, 60.549714, -0.104257, 17.208, N/A, 115.801
12/01/2010 13:15:00, 60.546117, -0.10478, 16.096, N/A, 115.188
12/01/2010 13:16:00, 60.542623, -0.106592, 15.434, N/A, 114.6
12/01/2010 13:17:00, 60.539342, -0.109636, 15.15, N/A, 114.045
12/01/2010 13:18:00, 60.536378, -0.113815, 15.176, N/A, 113.529
12/01/2010 13:19:00, 60.533826, -0.118995, 15.449, N/A, 113.056
12/01/2010 13:20:00, 60.531767, -0.125014, 15.916, N/A, 112.627
12/01/2010 13:21:00, 60.53009, -0.131514, 16.476, N/A, 112.234
12/01/2010 13:22:00, 60.528427, -0.13803, 17, N/A, 111.854
12/01/2010 13:23:00, 60.526765, -0.144545, 17.485, N/A, 111.486
12/01/2010 13:24:00, 60.525102, -0.15106, 17.936, N/A, 111.128
12/01/2010 13:25:00, 60.523439, -0.157574, 18.357, N/A, 110.78
12/01/2010 13:26:00, 60.521776, -0.164089, 18.751, N/A, 110.441
12/01/2010 13:27:00, 60.520114, -0.170602, 19.119, N/A, 110.112
12/01/2010 13:28:00, 60.518451, -0.177116, 19.465, N/A, 109.79
12/01/2010 13:29:00, 60.516788, -0.183629, 19.79, N/A, 109.477
12/01/2010 13:30:00, 60.515125, -0.190142, 20.096, N/A, 109.17
12/01/2010 13:31:00, 60.513463, -0.196655, 20.384, N/A, 108.871
12/01/2010 13:32:00, 60.5118, -0.203167, 20.657, N/A, 108.579
12/01/2010 13:33:00, 60.510137, -0.209679, 20.915, N/A, 108.293
12/01/2010 13:34:00, 60.508474, -0.216191, 21.16, N/A, 108.013
12/01/2010 13:35:00, 60.506812, -0.222702, 21.392, N/A, 107.739
12/01/2010 13:36:00, 60.505149, -0.229213, 21.612, N/A, 107.47
12/01/2010 13:37:00, 60.503486, -0.235723, 21.822, N/A, 107.206
12/01/2010 13:38:00, 60.501824, -0.242233, 22.021, N/A, 106.947
12/01/2010 13:39:00, 60.500161, -0.248743, 22.212, N/A, 106.693
12/01/2010 13:40:00, 60.498498, -0.255253, 22.393, N/A, 106.444
12/01/2010 13:41:00, 60.496835, -0.261762, 22.567, N/A, 106.199
12/01/2010 13:42:00, 60.495173, -0.268271, 22.733, N/A, 105.958
12/01/2010 13:43:00, 60.49351, -0.27478, 22.892, N/A, 105.721
12/01/2010 13:44:00, 60.491847, -0.281288, 23.044, N/A, 105.488
12/01/2010 13:45:00, 60.490184, -0.287796, 23.19, N/A, 105.259
12/01/2010 13:46:00, 60.488522, -0.294303, 23.33, N/A, 105.033
12/01/2010 13:47:00, 60.486859, -0.300811, 23.465, N/A, 104.81
12/01/2010 13:48:00, 60.485196, -0.307317, 23.594, N/A, 104.591
12/01/2010 13:49:00, 60.483533, -0.313824, 23.718, N/A, 104.375
12/01/2010 13:50:00, 60.481871, -0.32033, 23.838, N/A, 104.162
12/01/2010 13:51:00, 60.480208, -0.326836, 23.953, N/A, 103.952
12/01/2010 13:52:00, 60.478545, -0.333342, 24.065, N/A, 103.745
12/01/2010 13:53:00, 60.476882, -0.339847, 24.172, N/A, 103.54
12/01/2010 13:54:00, 60.47522, -0.346352, 24.275, N/A, 103.338
12/01/2010 13:55:00, 60.473557, -0.352856, 24.375, N/A, 103.139
12/01/2010 13:56:00, 60.471894, -0.359361, 24.472, N/A, 102.942
12/01/2010 13:57:00, 60.470232, -0.365865, 24.565, N/A, 102.748
12/01/2010 13:58:00, 60.468569, -0.372368, 24.655, N/A, 102.555
12/01/2010 13:59:00, 60.466906, -0.378871, 24.743, N/A, 102.365
12/01/2010 14:00:00, 60.465243, -0.385374, 24.827, N/A, 102.178
